timestamp_utc,elapsed_seconds,errors,hikari_active,hikari_idle,hikari_pending,hikari_max,hikari_timeout_count,hikari_acquire_count,hikari_acquire_total_seconds,hikari_acquire_max_seconds,hikari_usage_count,hikari_usage_total_seconds,hikari_usage_max_seconds,http_active,process_cpu,system_cpu,jvm_memory_used_bytes,jvm_gc_pause_count,jvm_gc_pause_total_seconds,jvm_gc_pause_max_seconds,jvm_threads_live,tomcat_busy,tomcat_current,tomcat_config_max
2026-08-10T06:50:21.197931+00:00,85.259,,0.0,3.0,0.0,10.0,0.0,739.0,0.099,0.037,739.0,3.496,0.332,1.0,0.007826402559395118,0.4074074074074074,487528864.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:22.114221+00:00,86.264,,0.0,3.0,0.0,10.0,0.0,740.0,0.099,0.037,740.0,3.498,0.332,1.0,0.008329312913871942,0.3948497854077253,493850400.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:23.116559+00:00,87.269,,0.0,3.0,0.0,10.0,0.0,743.0,0.1,0.037,743.0,3.552,0.332,1.0,0.011441577329095008,0.32896064581231077,502277976.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:24.133836+00:00,88.272,,0.0,3.0,0.0,10.0,0.0,779.0,0.1,0.037,779.0,3.678,0.332,1.0,0.020438724996430506,0.5698818897637795,374260320.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:25.118262+00:00,89.277,,0.0,3.0,0.0,10.0,0.0,781.0,0.101,0.037,781.0,3.681,0.332,2.0,0.00606709347409535,0.390495867768595,380556256.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:26.116725+00:00,90.283,,0.0,3.0,0.0,10.0,0.0,821.0,0.102,0.037,821.0,3.733,0.332,1.0,0.010884213978241845,0.3038728897715988,388998712.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:27.107358+00:00,91.286,,0.0,3.0,0.0,10.0,0.0,825.0,0.102,0.037,825.0,3.75,0.332,1.0,0.005678805144984768,0.3326592517694641,395312672.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:28.127556+00:00,92.296,,0.0,3.0,0.0,10.0,0.0,826.0,0.102,0.037,826.0,3.751,0.332,1.0,0.004017374026480902,0.3002973240832507,401604128.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:29.185554+00:00,93.297,,0.0,3.0,0.0,10.0,0.0,826.0,0.102,0.037,826.0,3.751,0.332,1.0,0.004566709518698051,0.39864209505334625,405798432.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:30.132691+00:00,94.303,,0.0,3.0,0.0,10.0,0.0,898.0,0.105,0.037,898.0,3.842,0.332,1.0,0.01638909434058507,0.39628482972136225,412236928.0,5.0,0.169,0.092,27.0,1.0,5.0,50.0
